RegionName,ZoneName,WoredaName,EthiopianMonth,EthMonNum,EthYear,DeliveredPrivateClinics,DeliveredPublicClinics,DeliveredOther,DeliveredTotal
Oromia,Arsi,Bale Gesgara,Hamle,11,2009,15,59,87,161
Oromia,Jimma Spe Town,Jimma Spe Town,Meskerem,1,2010,81,54,85,220
Oromia,Horo Gudru Wellega,Gudru,Tahesas,4,2011,48,6,4,58
Oromia,Borena,Wachile,Tir,5,2011,16,48,15,79
Oromia,West Hararge,Anchar,Hedar,3,2011,64,28,52,144
Oromia,West Wellega,Boji Dermeji,Hamle,11,2010,36,65,74,175
Oromia,West Wellega,Ayira,Sene,10,2009,11,85,71,167
Oromia,Bale,Delo Mena,Tir,5,2010,34,92,29,155
Oromia,West Wellega,Haru,Nehase,12,2010,72,60,45,177
Oromia,Buno Bedele,Meko,Hedar,3,2011,61,53,65,179
Oromia,East Hararge,Chinakesen,Ginbot,9,2011,39,3,23,65
Oromia,Horo Gudru Wellega,Gudru,Megabit,7,2010,70,14,15,99
Oromia,Modjo Town,Modjo Town,Hedar,3,2011,99,16,55,170
Oromia,East Hararge,Meyu Muleke,Meskerem,1,2011,86,92,53,231
Oromia,East Shewa,Mojo,Ginbot,9,2009,90,75,14,179
Oromia,Qeleme Wellega,Anfilo,Yekatit,6,2009,5,80,64,149
Oromia,West Wellega,Gimbi,Ginbot,9,2011,57,47,8,112
Oromia,Jimma,O/Beyam,Teqemt,2,2011,17,6,86,109
Oromia,Arsi,Seru,Yekatit,6,2011,85,39,39,163
Oromia,East Hararge,Deder Hospital,Sene,10,2009,62,60,66,188
Oromia,South West Shewa,Ameya,Megabit,7,2009,95,56,8,159
Oromia,Arsi,Jeju,Ginbot,9,2011,64,95,30,189
Oromia,Burayu Town,Burayu Town,Ginbot,9,2010,7,5,61,73
Oromia,West Arsi,Siraro,Nehase,12,2010,77,25,21,123
Oromia,North Shewa,Jido,Sene,10,2011,61,87,53,201
Oromia,Qeleme Wellega,Hawa Gelan,Nehase,12,2009,70,86,21,177
Oromia,Holeta Town,Holeta Town,Megabit,7,2010,89,62,79,230
Oromia,Ilu Aba Bora,Metu Town,Sene,10,2010,13,9,2,24
Oromia,Gelan Town,Gelan Town,Tahesas,4,2011,25,13,21,59
Oromia,West Arsi,Siraro,Tir,5,2010,58,57,31,146
Oromia,East Shewa,Adea,Hedar,3,2011,0,78,42,120
Oromia,East Hararge,Girawa,Yekatit,6,2009,54,40,26,120
Oromia,East Wellega,Leqa Dulecha,Hedar,3,2010,91,93,50,234
Oromia,Bale,Meda Welabu,Nehase,12,2010,85,38,73,196
Oromia,West Hararge,Oda Bultum,Yekatit,6,2009,25,55,95,175
Oromia,North Shewa,Dera Hospital,Ginbot,9,2009,11,81,94,186
Oromia,East Shewa,Adama,Miyazia,8,2011,68,3,13,84
Oromia,East Shewa,Olanciti Hospital,Meskerem,1,2010,54,78,13,145
Oromia,Guji,Saba Boru,Sene,10,2009,2,32,85,119
Oromia,West Wellega,Ayira Hospital,Nehase,12,2009,46,63,7,116
Oromia,Jimma,Dedo,Miyazia,8,2011,6,12,78,96
Oromia,West Shewa,Abuna Gindeberet,Megabit,7,2010,9,4,18,31
Oromia,Jimma,Limu Kosa,Ginbot,9,2010,75,47,25,147
Oromia,Qeleme Wellega,Dambi Dolo Hospital,Meskerem,1,2011,91,11,55,157
Oromia,Horo Gudru Wellega,Gudru,Hedar,3,2010,49,18,3,70
Oromia,West Arsi,Arsi Negele Town,Nehase,12,2010,76,61,80,217
Oromia,Borena,Dire,Tir,5,2010,77,63,4,144
Oromia,North Shewa,Abichugna,Tir,5,2011,15,92,14,121
Oromia,East Hararge,Bisidimo Hospital,Tir,5,2011,8,17,37,62
Oromia,North Shewa,Girar Jarso,Miyazia,8,2010,69,48,24,141
Oromia,Arsi,Limuna Bilbilo,Ginbot,9,2011,69,93,84,246
Oromia,Buno Bedele,Meko,Ginbot,9,2009,12,99,39,150
Oromia,Arsi,Ludehetosa,Nehase,12,2009,68,24,70,162
Oromia,Horo Gudru Wellega,Shambu Town,Ginbot,9,2009,58,8,34,100
Oromia,West Wellega,Begi,Tahesas,4,2010,32,91,38,161
Oromia,West Shewa,Tikur Enchini,Hamle,11,2009,86,48,60,194
Oromia,North Shewa,Abichugna,Nehase,12,2010,40,67,7,114
Oromia,West Shewa,Tikur Enchini,Megabit,7,2009,28,87,66,181
Oromia,West Guji,Gelana,Hamle,11,2009,13,55,22,90
Oromia,West Wellega,Lalo Asabi,Meskerem,1,2010,11,6,83,100
Oromia,North Shewa,Debre Libanos,Teqemt,2,2011,74,68,86,228
Oromia,North Shewa,Girar Jarso,Tahesas,4,2011,67,68,62,197
Oromia,Finfine Zuria,Akaki,Hedar,3,2010,54,28,82,164
Oromia,West Wellega,Kundala,Yekatit,6,2011,12,90,62,164
Oromia,East Hararge,Jarso,Megabit,7,2009,20,50,26,96
Oromia,Borena,Yabelo Hospital,Hamle,11,2009,60,11,21,92
Oromia,Woliso Town,Woliso Town,Meskerem,1,2011,48,27,59,134
Oromia,West Shewa,Abuna Gindeberet,Tahesas,4,2010,48,58,95,201
Oromia,West Shewa,Guder Hosp,Tahesas,4,2010,98,27,90,215
Oromia,Ilu Aba Bora,Metu Rural,Meskerem,1,2011,12,57,66,135
Oromia,Qeleme Wellega,Kake Hosp,Megabit,7,2011,23,91,77,191
Oromia,North Shewa,Hidabu Abote,Sene,10,2009,78,90,81,249
Oromia,Horo Gudru Wellega,Hababo Guduru,Megabit,7,2010,55,19,31,105
Oromia,Bale,Sinana,Nehase,12,2009,34,55,54,143
Oromia,West Wellega,Begi,Meskerem,1,2011,11,9,56,76
Oromia,Jimma,Sekoru,Megabit,7,2010,21,47,87,155
Oromia,Qeleme Wellega,Dambi Dollo,Ginbot,9,2011,10,86,3,99
Oromia,West Guji,Suro Barguda,Tahesas,4,2011,7,45,20,72
Oromia,West Wellega,Gimbi,Tir,5,2010,57,60,84,201
Oromia,Finfine Zuria,Akaki,Miyazia,8,2009,5,6,29,40
Oromia,East Hararge,Girawa,Meskerem,1,2010,38,92,16,146
Oromia,North Shewa,Dera,Sene,10,2009,54,88,23,165
Oromia,West Arsi,Dodola Rural,Sene,10,2010,18,36,97,151
Oromia,Guji,Gumi Eldallo,Megabit,7,2011,71,37,95,203
Oromia,East Hararge,Bedeno,Sene,10,2009,80,85,65,230
Oromia,West Hararge,Mesela,Hamle,11,2010,42,36,0,78
Oromia,West Wellega,Gimbi,Ginbot,9,2011,58,7,85,150
Oromia,West Hararge,Bedesa Town,Yekatit,6,2010,0,0,15,15
Oromia,Guji,Anna Sora,Meskerem,1,2011,71,20,94,185
Oromia,Arsi,Enkelo Wabe,Miyazia,8,2011,62,69,34,165
Oromia,Arsi,Chole,Ginbot,9,2011,28,3,40,71
Oromia,East Hararge,Gursum,Megabit,7,2009,14,69,56,139
Oromia,Bale,Delo Mena,Sene,10,2009,36,3,64,103
Oromia,Qeleme Wellega,Dambi Dollo,Ginbot,9,2011,58,49,74,181
Oromia,Guji,Gumi Eldallo,Hamle,11,2010,67,29,22,118
Oromia,South West Shewa,Woliso Rural,Hamle,11,2010,44,35,34,113
Oromia,West Hararge,Burka Dimtu,Hedar,3,2010,13,12,4,29
Oromia,West Wellega,Mendi Town,Hedar,3,2010,46,49,8,103
Oromia,West Shewa,Jibat,Sene,10,2009,32,5,76,113
Oromia,East Wellega,Gobu Seyo,Tir,5,2010,57,67,31,155
Oromia,East Wellega,Gida Ayana,Miyazia,8,2011,47,95,26,168
Oromia,Finfine Zuria,Sululta Town,Hedar,3,2010,89,40,22,151
Oromia,West Guji,Bule Hora Hospital,Megabit,7,2010,1,24,79,104
Oromia,Borena,Teltele,Sene,10,2009,63,69,37,169
Oromia,Qeleme Wellega,Anfilo,Hedar,3,2010,42,30,1,73
Oromia,Bale,Ginir,Miyazia,8,2010,68,59,52,179
Oromia,West Shewa,Liban Jawi,Ginbot,9,2009,4,0,52,56
Oromia,Arsi,Hitosa,Ginbot,9,2010,87,99,90,276
Oromia,Bale,Ginir Town,Hamle,11,2009,82,37,85,204
Oromia,Arsi,Robe,Nehase,12,2009,11,50,80,141
Oromia,East Shewa,Olanciti Hospital,Nehase,12,2010,92,9,46,147
Oromia,East Shewa,Adami Tulu Jido Kombolcha,Sene,10,2010,13,76,87,176
Oromia,Bale,Meda Welabu,Sene,10,2009,23,73,21,117
Oromia,East Shewa,Fentale,Megabit,7,2009,61,85,17,163
Oromia,Horo Gudru Wellega,Horro Buluk,Megabit,7,2011,80,71,92,243
Oromia,West Wellega,Homa,Nehase,12,2010,75,58,17,150
Oromia,West Arsi,Loke Hada Hospital,Miyazia,8,2011,59,38,42,139
Oromia,West Wellega,Ayira Hospital,Tahesas,4,2010,70,80,9,159
Oromia,East Shewa,Liben,Ginbot,9,2010,59,16,75,150
Oromia,West Shewa,Meta Waliqite,Ginbot,9,2010,47,33,8,88
Oromia,Finfine Zuria,Sandefa,Nehase,12,2010,73,62,79,214
Oromia,Guji,Aga Wayyu,Nehase,12,2009,38,31,54,123
Oromia,Finfine Zuria,Sandefa,Hamle,11,2009,66,10,96,172
Oromia,Bale,Meda Welabu,Hedar,3,2011,71,61,19,151
Oromia,West Shewa,Guder Hosp,Hamle,11,2009,15,43,3,61
Oromia,West Shewa,Gedo Hospital,Hedar,3,2010,64,12,97,173
Oromia,West Wellega,Ayira,Teqemt,2,2010,58,82,68,208
Oromia,Borena,El Way,Miyazia,8,2010,75,29,75,179
Oromia,West Hararge,Habro,Hamle,11,2010,7,30,43,80
Oromia,West Arsi,Loke Hada Hospital,Miyazia,8,2011,51,43,15,109
Oromia,West Arsi,Kokosa  Hospital,Megabit,7,2010,50,82,65,197
Oromia,Jimma,O/Beyam,Nehase,12,2010,52,27,34,113
Oromia,East Shewa,Dugda,Sene,10,2009,26,52,69,147
Oromia,Ilu Aba Bora,Halu,Nehase,12,2010,81,6,10,97
Oromia,Holeta Town,Holeta Town,Miyazia,8,2010,55,25,51,131
Oromia,Arsi,Digeluna Tijo,Hedar,3,2010,83,38,65,186
Oromia,East Hararge,Goro Muti,Ginbot,9,2010,73,93,92,258
Oromia,East Shewa,Lomme,Tahesas,4,2010,71,19,31,121
Oromia,East Wellega,Gobu Seyo,Miyazia,8,2009,62,25,48,135
Oromia,West Guji,Biebirsa Kojowa,Yekatit,6,2009,22,62,25,109
Oromia,Jimma,Sigmo,Hamle,11,2010,85,82,93,260
Oromia,West Wellega,Seyo Nole,Megabit,7,2010,77,5,5,87
Oromia,Borena,Meyo,Hedar,3,2010,90,50,26,166
Oromia,Jimma,Shabe,Miyazia,8,2011,85,34,53,172
Oromia,West Guji,Bule Hora Toun,Yekatit,6,2009,50,53,90,193
Oromia,Buno Bedele,Diga,Miyazia,8,2010,28,10,92,130
Oromia,Guji,Hambela Wamena,Miyazia,8,2010,49,84,71,204
Oromia,East Hararge,Bedeno,Hamle,11,2009,89,85,57,231
Oromia,Bale,Dawe Qachen,Ginbot,9,2009,94,75,68,237
Oromia,West Shewa,Bako Tibe,Miyazia,8,2009,93,87,80,260
Oromia,Qeleme Wellega,Sedan Chanka,Meskerem,1,2011,61,57,35,153
Oromia,West Wellega,Gimbi Rural,Megabit,7,2010,99,30,10,139
Oromia,West Wellega,Nejo Rural,Yekatit,6,2010,83,4,77,164
Oromia,North Shewa,Were Jarso,Miyazia,8,2011,75,21,82,178
Oromia,West Shewa,Inchini Hospital,Tir,5,2011,58,6,58,122
Oromia,Jimma,Limu Hospital,Sene,10,2011,51,61,4,116
Oromia,West Arsi,Loke Hada Hospital,Megabit,7,2011,75,42,46,163
Oromia,West Guji,Hanbala,Sene,10,2010,30,38,70,138
Oromia,East Wellega,Diga,Nehase,12,2009,76,32,48,156
Oromia,South West Shewa,Ameya Hospital,Miyazia,8,2010,32,55,30,117
Oromia,West Shewa,Ginde Beret,Megabit,7,2010,5,82,25,112
Oromia,Buno Bedele,Meko,Ginbot,9,2010,59,93,28,180
Oromia,Buno Bedele,Gechi,Megabit,7,2010,41,39,69,149
Oromia,West Hararge,Meiso,Meskerem,1,2010,15,71,11,97
Oromia,West Shewa,Ambo,Sene,10,2010,92,32,69,193
Oromia,Borena,Gomole,Tir,5,2011,50,43,48,141
Oromia,West Wellega,Kundala,Hamle,11,2009,45,19,28,92
Oromia,South West Shewa,Becho,Ginbot,9,2009,17,26,39,82
Oromia,East Wellega,Gida Ayana,Hedar,3,2011,10,13,25,48
Oromia,West Arsi,Kokosa,Tahesas,4,2010,6,59,58,123
Oromia,West Guji,Hanbala,Ginbot,9,2011,9,47,35,91
Oromia,Bale,Goro,Nehase,12,2010,72,43,54,169
Oromia,Buno Bedele,Bedele Hospital,Ginbot,9,2010,90,53,1,144
Oromia,West Wellega,Homa,Hedar,3,2011,88,74,73,235
Oromia,South West Shewa,Ameya,Yekatit,6,2010,87,63,84,234
Oromia,Arsi,Gololcha,Meskerem,1,2010,68,53,61,182
Oromia,East Wellega,Ebantu,Meskerem,1,2010,49,15,8,72
Oromia,West Hararge,Chiro Zuriya,Hedar,3,2011,24,22,16,62
Oromia,West Wellega,Nole Kaba,Nehase,12,2010,52,28,87,167
Oromia,East Shewa,Liben,Hamle,11,2010,88,92,49,229
Oromia,East Wellega,Guto Gida,Miyazia,8,2011,4,84,60,148
Oromia,Qeleme Wellega,Jimma Horo,Teqemt,2,2011,54,17,66,137
Oromia,Qeleme Wellega,Dambi Dolo Hospital,Sene,10,2010,91,1,47,139
Oromia,East Hararge,Babile,Hamle,11,2009,60,86,17,163
Oromia,Arsi,Zeway Dugda,Tir,5,2009,36,68,90,194
Oromia,West Wellega,Mendi Hospital,Megabit,7,2009,32,32,77,141
Oromia,Jimma,Nono Benja,Meskerem,1,2011,37,29,75,141
Oromia,Ilu Aba Bora,Nono Sele,Hamle,11,2009,51,97,98,246
Oromia,Bale,Goba,Teqemt,2,2011,0,55,10,65
Oromia,West Hararge,Gelemso Hospital,Tir,5,2011,52,18,76,146
Oromia,East Shewa,Lomme,Nehase,12,2010,87,39,59,185
Oromia,Ilu Aba Bora,Algesachi,Miyazia,8,2011,63,0,37,100
Oromia,Finfine Zuria,Walmera,Sene,10,2009,70,34,48,152
Oromia,West Shewa,Ejerie,Meskerem,1,2011,25,16,74,115
Oromia,West Arsi,Kofele,Meskerem,1,2011,54,33,38,125
Oromia,East Hararge,Haromaya Hospital,Yekatit,6,2010,23,64,99,186
Oromia,East Shewa,Batu,Hedar,3,2011,15,2,44,61
Oromia,Bale,Dawe Serar,Ginbot,9,2009,34,33,4,71
Oromia,Arsi,Guna,Meskerem,1,2010,68,4,72,144
Oromia,Horo Gudru Wellega,Horro Buluk,Sene,10,2011,39,76,63,178
Oromia,North Shewa,Yaya Gulele,Ginbot,9,2011,48,13,93,154
Oromia,Ilu Aba Bora,Nono Sele,Hedar,3,2010,84,76,42,202
Oromia,East Hararge,Kurfa Chele,Ginbot,9,2010,14,81,95,190
Oromia,East Shewa,Mojo,Megabit,7,2009,39,91,54,184
Oromia,West Arsi,Shala,Tir,5,2009,12,25,37,74
Oromia,Jimma,Limu Kosa,Hamle,11,2009,73,57,4,134
Oromia,West Shewa,Gindeberet Hospital,Ginbot,9,2010,6,16,70,92
Oromia,North Shewa,Kimbibit,Ginbot,9,2009,44,18,14,76
Oromia,Qeleme Wellega,Dambi Dolo Hospital,Tir,5,2011,65,27,93,185
Oromia,Arsi,Munesa,Hedar,3,2010,94,39,10,143
Oromia,East Hararge,Bedeno,Sene,10,2010,24,60,8,92
Oromia,Jimma,Dedo,Nehase,12,2010,66,66,65,197
Oromia,Finfine Zuria,Sandefa,Tir,5,2011,45,36,2,83
Oromia,West Hararge,Doba,Sene,10,2010,90,60,67,217
Oromia,East Shewa,Adama,Megabit,7,2010,72,33,76,181
Oromia,West Guji,Bule Hora Hospital,Megabit,7,2011,55,97,31,183
Oromia,South West Shewa,Goro,Meskerem,1,2011,48,71,38,157
Oromia,Guji,Anna Sora,Sene,10,2010,10,44,5,59
Oromia,West Guji,Kercha Hospital,Tahesas,4,2011,30,76,11,117
Oromia,West Hararge,Gemechis,Meskerem,1,2010,77,54,3,134
Oromia,Qeleme Wellega,Jimma Horo,Nehase,12,2009,39,73,99,211
Oromia,West Hararge,Meiso,Hedar,3,2010,56,36,2,94
Oromia,Arsi,Guna,Nehase,12,2010,20,27,96,143
Oromia,Bale,Goba Town,Meskerem,1,2010,83,74,15,172
Oromia,West Guji,Suro Barguda,Tir,5,2010,83,58,31,172
Oromia,West Arsi,Gedeb Asasa,Tahesas,4,2010,33,38,36,107
Oromia,East Shewa,Olanciti Hospital,Yekatit,6,2009,65,51,6,122
Oromia,Horo Gudru Wellega,Horro Buluk,Hedar,3,2011,15,17,47,79
Oromia,West Shewa,Nono,Ginbot,9,2009,92,21,80,193
Oromia,West Arsi,Shashemene Rural,Yekatit,6,2011,44,21,35,100
Oromia,North Shewa,Jido,Hamle,11,2010,38,94,17,149
Oromia,Robe Town,Robe Town,Hedar,3,2010,47,4,51,102
Oromia,Borena,Moyale Hospital,Meskerem,1,2010,15,89,79,183
Oromia,West Arsi,Hebal Arsi,Hedar,3,2011,72,2,20,94
Oromia,Ilu Aba Bora,Algesachi,Meskerem,1,2010,70,72,45,187
Oromia,Buno Bedele,Bedele Town,Megabit,7,2009,28,15,37,80
Oromia,West Hararge,Meiso,Yekatit,6,2010,28,97,20,145
Oromia,Buno Bedele,Bedele Town,Sene,10,2010,40,88,15,143
Oromia,Arsi,Gololcha,Ginbot,9,2009,87,12,42,141
Oromia,West Guji,Kercha,Meskerem,1,2010,59,60,18,137
Oromia,North Shewa,Jido,Nehase,12,2010,68,72,77,217
Oromia,Bale,Goba,Meskerem,1,2011,24,65,63,152
Oromia,West Guji,Bule Hora Toun,Megabit,7,2009,88,81,55,224
Oromia,North Shewa,Kuyu Hospital,Teqemt,2,2010,17,10,87,114
Oromia,East Hararge,Aweday Town,Miyazia,8,2011,14,11,83,108
Oromia,East Shewa,Fentale,Hedar,3,2011,34,79,69,182
Oromia,Horo Gudru Wellega,Jima Rare,Miyazia,8,2010,6,12,56,74
Oromia,West Guji,Suro Barguda,Miyazia,8,2011,5,23,67,95
Oromia,South West Shewa,Becho,Ginbot,9,2010,16,22,68,106
Oromia,West Wellega,Lata Sibu,Nehase,12,2009,70,69,1,140
Oromia,East Hararge,Garemuleta Hospital,Ginbot,9,2010,24,52,21,97
Oromia,North Shewa,Dera Hospital,Ginbot,9,2009,97,6,77,180
Oromia,West Wellega,Mendi Town,Miyazia,8,2010,27,65,73,165
Oromia,West Guji,Dugda Dawa,Ginbot,9,2010,58,77,77,212
Oromia,Qeleme Wellega,Seyo,Sene,10,2009,57,86,96,239
Oromia,West Hararge,Tulo,Nehase,12,2009,80,14,50,144
Oromia,West Guji,Dugda Dawa,Megabit,7,2009,68,14,97,179
Oromia,Arsi,Limuna Bilbilo,Meskerem,1,2010,48,62,4,114
Oromia,East Hararge,Jarso,Tahesas,4,2010,89,65,42,196
Oromia,North Shewa,Dera,Sene,10,2011,74,40,27,141
Oromia,Bale,Goba,Yekatit,6,2009,43,67,60,170
Oromia,East Shewa,Lomme,Ginbot,9,2010,79,28,84,191
Oromia,Horo Gudru Wellega,Jima Rare,Nehase,12,2010,79,99,27,205
Oromia,Horo Gudru Wellega,Jima Rare,Yekatit,6,2009,89,74,21,184
Oromia,East Wellega,Gobu Seyo,Meskerem,1,2010,6,62,57,125
Oromia,West Hararge,Chiro Zuriya,Nehase,12,2010,77,56,9,142
Oromia,West Wellega,Ayira,Megabit,7,2009,92,71,77,240
Oromia,North Shewa,Degem,Meskerem,1,2011,12,36,37,85
Oromia,Borena,Arero,Hamle,11,2009,50,27,29,106
Oromia,West Wellega,Gimbi Public  Hospital,Nehase,12,2009,68,44,7,119
Oromia,North Shewa,Fiche Hospital,Megabit,7,2009,96,69,21,186
Oromia,Jimma,Sigmo,Yekatit,6,2009,86,45,65,196
Oromia,West Arsi,Gambo Hospital,Miyazia,8,2010,28,69,41,138
Oromia,West Guji,Abaya,Hamle,11,2009,15,48,57,120
Oromia,Borena,Dilo,Hamle,11,2009,54,78,70,202
Oromia,East Hararge,Kombolicha,Hedar,3,2011,71,33,68,172
Oromia,Jimma,Mana,Meskerem,1,2010,73,29,54,156
Oromia,West Wellega,Jarso,Miyazia,8,2009,83,15,24,122
Oromia,Bale,Ginir Town,Yekatit,6,2011,26,58,42,126
Oromia,Guji,Adola Reda,Tahesas,4,2011,23,7,71,101
Oromia,Buno Bedele,Chora,Sene,10,2011,92,15,24,131
Oromia,Bale,Legehida,Sene,10,2009,1,34,19,54
Oromia,East Hararge,Gole Oda,Tahesas,4,2010,99,4,61,164
Oromia,Jimma,Seka Chekorsa,Megabit,7,2010,93,18,44,155
Oromia,Jimma,Limu Hospital,Hedar,3,2011,96,30,95,221
Oromia,West Wellega,Nejo Rural,Yekatit,6,2009,93,60,50,203
Oromia,East Shewa,Adami Tulu Jido Kombolcha,Teqemt,2,2010,41,86,39,166
Oromia,Qeleme Wellega,Gawo Qebe,Miyazia,8,2009,75,67,26,168
Oromia,Arsi,Chole,Teqemt,2,2011,80,92,84,256
Oromia,West Wellega,Gimbi Rural,Meskerem,1,2010,39,87,52,178
Oromia,West Arsi,Shashemene Rural,Miyazia,8,2011,95,73,61,229
Oromia,West Shewa,Guder Hosp,Megabit,7,2011,12,78,31,121
Oromia,Bale,Meda Welabu,Tahesas,4,2011,72,16,68,156
Oromia,Jimma,Agaro,Hamle,11,2010,96,25,92,213
Oromia,Jimma,Seka Chekorsa,Hamle,11,2010,39,97,71,207
Oromia,Borena,Moyale,Ginbot,9,2011,30,71,28,129
Oromia,Guji,Uraga,Nehase,12,2010,4,58,29,91
Oromia,Borena,El Way,Sene,10,2010,53,42,84,179
Oromia,Arsi,Sude,Hedar,3,2011,88,36,18,142
Oromia,West Hararge,West Harerge	Gumbi Bordede,Megabit,7,2009,13,74,10,97
Oromia,North Shewa,Aleiltu,Hamle,11,2009,8,50,31,89
Oromia,West Shewa,Tibe Kutaye,Nehase,12,2009,86,26,93,205
Oromia,Jimma,Sekoru,Ginbot,9,2011,27,96,92,215
Oromia,Jimma,Gera,Tir,5,2009,0,51,81,132
Oromia,East Hararge,Deder,Yekatit,6,2010,81,21,14,116
Oromia,East Hararge,Deder Hospital,Sene,10,2011,33,30,61,124
Oromia,West Hararge,Chiro Hospital,Yekatit,6,2009,8,70,41,119
Oromia,East Hararge,Girawa,Tir,5,2009,25,18,69,112
Oromia,Horo Gudru Wellega,Horo,Miyazia,8,2010,68,34,76,178
Oromia,South West Shewa,Seden Sodo,Miyazia,8,2009,81,66,74,221
Oromia,Arsi,Tiyo,Tir,5,2010,15,30,93,138
Oromia,East Wellega,Gobu Seyo,Teqemt,2,2010,63,49,69,181
Oromia,Guji,Saba Boru,Tir,5,2010,4,33,95,132
Oromia,East Hararge,Garemuleta Hospital,Meskerem,1,2011,54,95,57,206
Oromia,Adama Special Town,Adama Town,Ginbot,9,2009,37,52,80,169
Oromia,Jimma,Setema,Miyazia,8,2011,80,75,66,221
Oromia,West Hararge,Boke,Megabit,7,2009,10,57,22,89
Oromia,West Shewa,Elifata,Miyazia,8,2010,50,63,6,119
Oromia,West Wellega,Nole Kaba,Hedar,3,2010,1,24,8,33
Oromia,Guji,Wadara,Hamle,11,2009,0,81,35,116
Oromia,Jimma,Mancho,Megabit,7,2009,76,23,66,165
Oromia,West Shewa,Guder Hosp,Tir,5,2011,54,11,11,76
Oromia,West Wellega,Nole Kaba,Tir,5,2010,36,7,67,110
Oromia,West Wellega,Qiltu Kara,Teqemt,2,2010,60,76,25,161
Oromia,East Shewa,Adea,Ginbot,9,2010,8,31,10,49
Oromia,East Hararge,Kersa Eh,Sene,10,2011,38,10,91,139
Oromia,West Hararge,Gelemso Hospital,Ginbot,9,2009,96,12,77,185
Oromia,East Shewa,Liben,Tir,5,2010,56,77,76,209
Oromia,West Guji,Bule Hora Toun,Tahesas,4,2010,10,2,13,25
Oromia,Horo Gudru Wellega,Jima Rare,Nehase,12,2009,10,11,0,21
Oromia,North Shewa,Aleiltu,Miyazia,8,2010,84,59,13,156
Oromia,East Hararge,Babile,Hamle,11,2009,11,75,96,182
Oromia,Horo Gudru Wellega,Shambu Hospital,Nehase,12,2010,79,81,21,181
Oromia,East Hararge,Bedeno,Hamle,11,2009,30,40,84,154
Oromia,East Hararge,Goro Muti,Tir,5,2011,52,9,51,112
Oromia,Guji,Saba Boru,Hamle,11,2010,31,35,67,133
Oromia,East Hararge,Deder Hospital,Miyazia,8,2011,57,54,25,136
Oromia,West Shewa,Guder Hosp,Hamle,11,2010,64,75,63,202
Oromia,West Wellega,Mendi Town,Teqemt,2,2011,48,1,86,135
Oromia,Buno Bedele,Dapho Hana,Miyazia,8,2011,15,24,95,134
Oromia,East Wellega,Ebantu,Tir,5,2009,92,21,75,188
Oromia,Horo Gudru Wellega,Shambu Hospital,Miyazia,8,2011,5,24,85,114
Oromia,South West Shewa,Goro,Sene,10,2010,11,39,75,125
Oromia,East Wellega,Wayu Tuqa,Yekatit,6,2010,10,30,72,112
Oromia,Arsi,Ludehetosa,Ginbot,9,2010,27,86,23,136
Oromia,Arsi,Shenan Kolu,Nehase,12,2009,92,70,37,199
Oromia,Borena,Dubluk,Hamle,11,2009,38,31,24,93
Oromia,West Guji,Hanbala,Teqemt,2,2011,85,26,93,204
Oromia,Burayu Town,Burayu Town,Megabit,7,2009,46,32,52,130
Oromia,East Shewa,Adea,Tahesas,4,2011,41,83,89,213
Oromia,East Hararge,Kersa Eh,Miyazia,8,2009,51,88,80,219
Oromia,Bale,Legehida,Sene,10,2009,44,62,47,153
Oromia,Jimma,Shabe,Ginbot,9,2009,3,6,76,85
Oromia,Jimma,Omonada,Meskerem,1,2011,94,60,14,168
Oromia,Jimma,Omo Nada Hospital,Tahesas,4,2011,58,80,97,235
Oromia,West Hararge,Doba,Megabit,7,2010,71,24,81,176
Oromia,West Wellega,Guliso,Yekatit,6,2009,96,37,62,195
Oromia,Horo Gudru Wellega,Abe Dengoro,Megabit,7,2011,98,23,26,147
Oromia,East Hararge,Goro Gutu,Nehase,12,2009,30,94,29,153
Oromia,East Wellega,Gida Ayana,Teqemt,2,2011,24,41,13,78
Oromia,Guji,Gumi Eldallo,Miyazia,8,2009,51,75,72,198
Oromia,East Hararge,Babile Woreda,Teqemt,2,2010,89,42,32,163
Oromia,Horo Gudru Wellega,Jarte Jardga,Miyazia,8,2010,19,99,61,179
Oromia,Guji,Adola Town,Tir,5,2010,36,16,40,92
Oromia,Guji,Dima,Tahesas,4,2011,83,11,52,146
Oromia,North Shewa,Hidabu Abote,Tir,5,2010,16,92,0,108
Oromia,Jimma,Gera,Tir,5,2011,92,38,71,201
Oromia,Jimma,Sekoru,Meskerem,1,2010,16,49,57,122
Oromia,Bishoftu Town,Bishoftu Town,Ginbot,9,2011,33,89,81,203
Oromia,East Hararge,Kumbi,Yekatit,6,2011,65,6,58,129
Oromia,East Hararge,Kurfa Chele,Ginbot,9,2011,73,85,74,232
Oromia,West Guji,Bule Hora,Miyazia,8,2010,14,15,34,63
Oromia,Finfine Zuria,Sandefa,Tir,5,2011,55,75,90,220
Oromia,Jimma,Seka Chekorsa,Hedar,3,2010,0,32,94,126
Oromia,East Wellega,Guto Gida,Teqemt,2,2010,53,82,70,205
Oromia,West Wellega,Homa,Hedar,3,2011,75,27,96,198
Oromia,East Wellega,Nunu Qumba,Hamle,11,2010,49,67,1,117
Oromia,Holeta Town,Holeta Town,Teqemt,2,2011,93,5,82,180
Oromia,South West Shewa,Bantu  Hospital,Ginbot,9,2011,51,21,39,111
Oromia,West Wellega,Ayira,Miyazia,8,2010,47,1,81,129
